,tf,idf,tfidf,entropy_tfidf
分开,5.926427634085425e-05,6.013071531125172,0.0003563603328779258,0.664884798987793
虫鸣,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
成分,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,8.294822952611169e-05
传承,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
差能,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
票据,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
新一佳,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
帽子,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
一种,0.0001890812626112969,4.783123240395976,0.0009043989815195088,0.6532851242952635
罗湖,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,8.294822952611169e-05
接错,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
嗡,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
德行,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,6.410037801440733e-05
准确,4.5153734354936574e-05,6.124297166235396,0.0002765348873548839,0.5626116795061632
枯藤,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
安全部,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,6.410037801440733e-05
机场,0.0008804978199212632,3.4894503691564815,0.003072453442765729,0.5582550007144111
滋味,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.5624180928483344
长安街,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
abc,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
1201,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
小贵,1.6932650383101216e-05,7.011600361236299,0.00011872497754284044,0.00011872497754284044
手会,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
蝇,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
屈就,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
火灾,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
一上,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
张家界,2.8221083971835358e-05,6.7602859329553935,0.0001907825969875515,0.6110550846518811
日夜奋战,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
那间,5.6442167943670715e-05,5.912988072568189,0.0003337418658408155,0.6884725555794292
北苑,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
分到,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.6830439792938208
无需,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,6.410037801440733e-05
福,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
前面,0.00028785505651272067,4.37254303162104,0.0012586586214715775,0.6874693708642352
没睡,3.95095175605695e-05,6.249460309189403,0.0002469131618300008,0.5985165017470873
成熟性,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
县市,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
象个,3.386530076620243e-05,6.472603860503613,0.0002191966764764378,0.6367333649712892
卫生用品,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.5624180928483344
第三,5.6442167943670715e-05,5.912988072568189,0.0003337418658408155,0.6477803809004733
放不开,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
围追堵截,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
鬼,1.4110541985917679e-05,7.165751041063557,0.00010111263092556065,0.5005035361691135
小苹果,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
创旁,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
三级片,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
说太早,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
贺卡,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,8.294822952611169e-05
删掉,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
7.5,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
鼻涕,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
一号,2.5398975574651824e-05,6.654925417297567,0.00016902828812507048,0.6871306048854484
游泳池,0.0004233162595775304,4.0596707103407015,0.0017185246202178815,0.4301663057390634
四十分钟,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
竭力,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
死尸,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
拿海悦,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
轻轨,2.5398975574651824e-05,6.7602859329553935,0.00017170433728879635,0.6871332809346121
21160,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
算较,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
澡堂子,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
运费,5.644216794367072e-06,8.264363329731667,4.664585830042285e-05,4.664585830042285e-05
房费,0.0003640519832366761,4.284681675829706,0.0015598468616236493,0.607756056164102
状态,3.386530076620243e-05,6.472603860503613,0.0002191966764764378,0.5625543412952847
店头,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
顷刻,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
太大,0.00010441801069579083,5.319924350565227,0.000555495917738118,0.6638201766434744
一日游,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.5624180928483344
守护,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
池坊,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
掉皮,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
小不说,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,8.294822952611169e-05
cnn,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
苦苦,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
接触不良,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.5984054631786063
岩茶,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
决定,0.0001806149374197463,4.8970674997451935,0.0008844835400067516,0.694031664099952
睡硬床,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
更添,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
韩国,7.337481832677192e-05,5.912988072568189,0.00043386442559306015,0.6454670161016272
新菜,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
状,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
时看,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
另开,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
开眼界,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
已入,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
西贝筱面,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
嘉峪关市,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
庭,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
装饰,9.595168550424022e-05,5.461002948825133,0.0005239924374833976,0.6063214918097873
勺子,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
生都会,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
车牌号,1.4110541985917679e-05,7.165751041063557,0.00010111263092556065,0.00010111263092556065
有余,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
因素,4.2331625957753037e-05,6.249460309189403,0.00026454981624642943,0.6367787181110592
堂皇,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
doorboy,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
色情,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
优惠价,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
唱前,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
没大,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
重叠,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
酒家,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.00013587459334908758
路车,2.5398975574651824e-05,6.7602859329553935,0.00017170433728879635,0.5298779033949432
无物,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
音上,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
蔚蓝,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
很,0.02013574341390453,0.7344199591300788,0.014788091855093518,0.5104919291754141
练习场,1.975475878028475e-05,7.011600361236299,0.0001385124737999805,0.0001385124737999805
修水,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
摔破,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
动过,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
包房,2.5398975574651824e-05,6.654925417297567,0.00016902828812507048,0.5298752273457795
睡惯,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
响起,1.6932650383101216e-05,7.011600361236299,0.00011872497754284044,0.6932659055374881
之高才定,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
509,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
灯,0.00013546120306480973,5.173320876373351,0.0007007842697538299,0.686014991546212
0.8,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
36739,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
雅戈尔,8.466325191550608e-06,7.858898221623503,6.653598799156333e-05,6.653598799156333e-05
已成,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
给加,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
市郊,1.4110541985917679e-05,7.165751041063557,0.00010111263092556065,0.6731127796401821
大小不一,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
难点,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
就范,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
大名,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
时出,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
造浪,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
台式机,5.644216794367072e-06,8.264363329731667,4.664585830042285e-05,4.664585830042285e-05
自定,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
雨景,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
湖州,2.8221083971835358e-05,7.011600361236299,0.00019787496257140072,0.00019787496257140072
十块钱,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
haixing,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
北路,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
闻,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.6932301287894714
喷水,8.466325191550608e-06,7.858898221623503,6.653598799156333e-05,0.6365807042828043
越来越,9.595168550424022e-05,5.461002948825133,0.0005239924374833976,0.6919400700546017
饥肠辘辘,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
山东,5.362005954648718e-05,6.318453180676354,0.0003387958357895574,0.5149919612647188
碎,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
谦意,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
手工费,5.644216794367072e-06,8.264363329731667,4.664585830042285e-05,4.664585830042285e-05
一枝独秀,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
橱柜门,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
还算够,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
投建,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
挂号信,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
商旅,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.5984054631786063
听海,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
学生妹,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
空荡荡,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.6932301287894714
推到,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
女同事,8.466325191550608e-06,7.858898221623503,6.653598799156333e-05,0.6365807042828043
尺,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
围着,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,8.294822952611169e-05
喜剧,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
地标,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
灰绿色,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
烧高香,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
无小事,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
那顿,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
改了,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.6830439792938208
通常,3.95095175605695e-05,6.249460309189403,0.0002469131618300008,0.6520034743344832
立顿,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
走法,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
癫善,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
潮汐,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
寸土寸金,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.5984054631786063
奖金额,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
阳光,7.337481832677192e-05,5.699413972270131,0.00041819346478438635,0.48997008708771317
空气流通,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
没想,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
牌,3.386530076620243e-05,6.472603860503613,0.0002191966764764378,0.6794124626680021
晕倒,4.797584275212011e-05,6.249460309189403,0.0002998231250792867,0.4662990800861219
住华荣,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
A2,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
海景,0.0004007393924000621,4.266162628062469,0.001709619419449606,0.3389978530997648
